time,cityname,aqi,co,no2,so2,o3_8h,pm2_5,pm10,quality,primary_pollutant,temp_avg,temp_high,temp_low,humi,windangle,windlevel,rain,rankflag_169,rankflag_338,rankflag_2_26,rankflag,longitude,latitude
2021-04-01,惠州,32.0,0.4,14.0,7.0,63.0,12.0,26.0,优,,27.083,32.0,24.0,72.042,175.0,2.458,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-02,惠州,39.0,0.5,21.0,7.0,77.0,16.0,37.0,优,,27.208,33.0,23.0,71.042,180.0,2.083,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-03,惠州,52.0,0.5,30.0,8.0,102.0,19.0,51.0,良,O3,28.083,38.0,23.0,66.875,224.0,2.083,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-04,惠州,52.0,0.8,23.0,12.0,63.0,25.0,53.0,良,PM10,24.542,27.0,23.0,67.083,95.0,2.208,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-05,惠州,54.0,0.8,22.0,9.0,79.0,30.0,57.0,良,PM10,22.292,25.0,21.0,64.375,75.0,1.917,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-06,惠州,101.0,0.8,23.0,9.0,161.0,34.0,69.0,轻度污染,O3,24.348,31.0,20.0,64.217,96.0,2.043,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-07,惠州,73.0,0.6,15.0,8.0,127.0,15.0,43.0,良,O3,23.458,28.0,21.0,66.083,131.0,2.542,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-08,惠州,58.0,0.6,20.0,9.0,109.0,17.0,43.0,良,O3,20.292,22.0,18.0,71.458,102.0,2.375,0.2,1,1,,1,114.4106580000,23.1135400000
2021-04-09,惠州,38.0,0.7,19.0,9.0,75.0,22.0,33.0,优,,19.542,23.0,17.0,72.292,69.0,2.292,1.3,1,1,,1,114.4106580000,23.1135400000
2021-04-10,惠州,97.0,0.6,20.0,10.0,156.0,30.0,58.0,良,O3,22.417,28.0,19.0,66.083,124.0,2.25,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-11,惠州,87.0,0.5,16.0,9.0,144.0,17.0,44.0,良,O3,23.542,30.0,19.0,62.417,145.0,2.292,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-11,惠州,87.0,0.5,16.0,9.0,144.0,17.0,44.0,良,O3,23.542,30.0,19.0,62.417,145.0,2.292,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-12,惠州,49.0,0.5,18.0,9.0,98.0,16.0,38.0,优,,24.625,30.0,20.0,71.375,130.0,1.875,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-13,惠州,85.0,0.5,25.0,8.0,141.0,19.0,50.0,良,O3,26.542,33.0,21.0,68.833,160.0,1.583,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-14,惠州,53.0,0.5,13.0,8.0,103.0,15.0,31.0,良,O3,24.958,30.0,22.0,76.167,137.0,2.583,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-15,惠州,49.0,0.4,12.0,7.0,97.0,14.0,28.0,优,,22.5,25.0,21.0,80.375,120.0,2.458,0.3,1,1,,1,114.4106580000,23.1135400000
2021-04-16,惠州,55.0,0.5,19.0,9.0,106.0,19.0,38.0,良,O3,22.25,26.0,21.0,85.542,81.0,1.917,1.1,1,1,,1,114.4106580000,23.1135400000
2021-04-17,惠州,49.0,0.7,21.0,9.0,97.0,19.0,37.0,优,,23.625,26.0,21.0,74.167,61.0,2.375,0.1,1,1,,1,114.4106580000,23.1135400000
2021-04-18,惠州,106.0,0.6,19.0,10.0,166.0,36.0,107.0,轻度污染,O3,23.458,29.0,20.0,69.583,86.0,2.042,1.3,1,1,,1,114.4106580000,23.1135400000
2021-04-19,惠州,98.0,0.5,15.0,10.0,157.0,32.0,106.0,良,O3,22.583,26.0,20.0,59.833,97.0,2.625,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-20,惠州,76.0,0.5,18.0,10.0,131.0,27.0,66.0,良,O3,22.417,25.0,20.0,66.833,102.0,2.125,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-21,惠州,92.0,0.5,16.0,10.0,150.0,22.0,62.0,良,O3,25.125,33.0,21.0,65.792,137.0,2.25,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-22,惠州,109.0,0.5,24.0,10.0,169.0,27.0,69.0,轻度污染,O3,26.333,33.0,20.0,64.25,223.0,2.333,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-23,惠州,120.0,0.6,35.0,12.0,182.0,41.0,86.0,轻度污染,O3,28.125,34.0,23.0,67.292,179.0,2.292,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-24,惠州,73.0,0.5,11.0,8.0,127.0,18.0,39.0,良,O3,26.375,31.0,23.0,69.708,136.0,3.0,0.0,1,1,,1,114.4106580000,23.1135400000
2021-04-25,惠州,48.0,0.5,15.0,8.0,95.0,15.0,33.0,优,,23.708,28.0,21.0,84.875,110.0,2.167,12.9,1,1,,1,114.4106580000,23.1135400000
2021-04-26,惠州,43.0,0.5,15.0,9.0,85.0,15.0,34.0,优,,22.292,25.0,20.0,85.708,116.0,1.833,3.1,1,1,,1,114.4106580000,23.1135400000
2021-04-27,惠州,32.0,0.5,21.0,9.0,62.0,17.0,32.0,优,,21.708,23.0,20.0,91.167,103.0,1.708,5.0,1,1,,1,114.4106580000,23.1135400000
2021-04-28,惠州,35.0,0.6,22.0,9.0,67.0,16.0,35.0,优,,22.875,25.0,20.0,90.542,134.0,1.667,2.3,1,1,,1,114.4106580000,23.1135400000
2021-04-29,惠州,61.0,0.7,19.0,8.0,113.0,10.0,29.0,良,O3,23.042,28.0,19.0,67.25,90.0,2.292,0.4,1,1,,1,114.4106580000,23.1135400000
2021-04-30,惠州,120.0,0.8,29.0,9.0,181.0,23.0,56.0,轻度污染,O3,25.458,32.0,19.0,68.917,161.0,1.667,0.0,1,1,,1,114.4106580000,23.1135400000
2021-05-01,惠州,151.0,0.7,28.0,9.0,216.0,26.0,55.0,中度污染,O3,27.292,34.0,22.0,67.083,193.0,1.833,0.0,1,1,,1,114.4106580000,23.1135400000
2021-05-02,惠州,98.0,0.7,21.0,11.0,157.0,25.0,45.0,良,O3,25.833,32.0,21.0,74.75,152.0,1.583,3.9,1,1,,1,114.4106580000,23.1135400000
2021-05-03,惠州,43.0,0.5,14.0,8.0,86.0,14.0,26.0,优,,22.958,25.0,20.0,86.792,118.0,2.417,3.8,1,1,,1,114.4106580000,23.1135400000
2021-05-04,惠州,41.0,0.5,14.0,8.0,82.0,14.0,32.0,优,,26.167,32.0,23.0,80.625,161.0,2.292,17.4,1,1,,1,114.4106580000,23.1135400000
2021-05-05,惠州,66.0,0.5,15.0,8.0,119.0,14.0,26.0,良,O3,26.333,31.0,22.0,77.0,176.0,1.958,0.6,1,1,,1,114.4106580000,23.1135400000
2021-05-06,惠州,88.0,0.5,15.0,8.0,145.0,17.0,48.0,良,O3,25.792,30.0,23.0,70.125,141.0,2.458,0.0,1,1,,1,114.4106580000,23.1135400000
2021-05-07,惠州,109.0,0.6,24.0,8.0,169.0,24.0,54.0,轻度污染,O3,27.75,34.0,22.0,68.333,174.0,2.083,0.0,1,1,,1,114.4106580000,23.1135400000
2021-01-01,揭阳,53.0,0.6,29.0,14.0,83.0,33.0,56.0,良,PM10,8.692,15.0,3.0,48.808,228.0,1.5,0.0,0,1,,,116.3795010000,23.5479990000
2021-01-02,揭阳,60.0,0.6,36.0,16.0,99.0,38.0,70.0,良,PM10,10.269,17.0,4.0,64.846,228.0,1.731,0.0,0,1,,,116.3795010000,23.5479990000
2021-01-03,揭阳,79.0,0.9,46.0,14.0,114.0,58.0,89.0,良,PM2.5,13.231,21.0,6.0,70.923,216.0,1.346,0.0,0,1,,,116.3795010000,23.5479990000
2021-01-04,揭阳,66.0,0.9,41.0,17.0,119.0,47.0,80.0,良,O3,16.692,21.0,13.0,67.385,177.0,1.538,0.0,0,1,,,116.3795010000,23.5479990000
2021-01-05,揭阳,66.0,0.8,36.0,12.0,119.0,42.0,70.0,良,O3,17.615,23.0,15.0,69.577,170.0,1.769,0.0,0,1,,,116.3795010000,23.5479990000
2021-01-06,揭阳,62.0,0.8,29.0,13.0,107.0,44.0,65.0,良,PM2.5,16.269,19.0,14.0,65.731,125.0,1.577,0.0,0,1,,,116.3795010000,23.5479990000
2021-01-07,揭阳,67.0,0.9,29.0,10.0,33.0,48.0,69.0,良,PM2.5,12.538,16.0,7.0,68.923,195.0,1.769,0.0,0,1,,,116.3795010000,23.5479990000
2021-01-08,揭阳,42.0,0.7,19.0,7.0,46.0,24.0,42.0,优,,7.462,9.0,6.0,54.385,216.0,1.808,0.0,0,1,,,116.3795010000,23.5479990000
2021-01-09,揭阳,51.0,0.5,22.0,9.0,59.0,23.0,51.0,良,PM10,8.846,14.0,6.0,40.808,158.0,1.5,0.0,0,1,,,116.3795010000,23.5479990000
2021-01-10,揭阳,57.0,0.6,36.0,16.0,54.0,36.0,64.0,良,PM10,10.231,13.0,7.0,47.115,160.0,1.269,0.0,0,1,,,116.3795010000,23.5479990000
